sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_exchange,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_ask,screen_net_expense_ratio,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_fullday_change,screen_fullday_change_percent,screen_fullday_price,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_ipo_expected_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate,screen_prev_name,screen_name_change_date,screen_display_name
Technology,technology,152,EGGY,NestYield Dynamic Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,23.1,39.714059,,,USD,-0.869563,PCX,45.945,29.145,23.1,,NestYield Dynamic Income ETF,33.99,34.1,0.92,True,1735309800000,2,0.43858978,1787874890.0,34.35,0.14999771,-0.299999,-0.299999,-0.869563,34.35,1787860800,34.2,34.97,33.55 - 34.97,33.55,116715,34.5,300,300,us_market,finmb_1901271880,NYSEArca,NestYield Dynamic Income ETF,35.0,104219,114330,[],5.0550003,0.17344314,29.145 - 45.945,-11.744999,-0.25563172,-8.453345,0.0,42.0563,0.0,9.10884,-7.15884,-7.15884,142906768.0,POSTPOST,0.81319565,,,36.60768,-2.4076805,-0.065769814,36.030457,-1.8304558,-0.050803013,,15,0,America/New_York,EDT,-14400000,False,False,False,EGGY,,,,,,,,,,
Technology,technology,153,NBDS,Neuberger Disrupters ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,40.048058,,,USD,1.43668,PCX,42.86,29.42,0.0,,Neuberger Disrupters ETF,20.7,62.1,0.4,True,1649338200000,2,0.0,1787868158.0,41.5088,0.0,0.587902,0.587902,1.43668,41.5088,1787859606,41.5088,41.5088,41.375 - 41.5088,41.375,37417,40.9209,1400,500,us_market,finmb_1761865410,NYSEArca,Neuberger Disrupters ETF,41.28,61634,7000,[],12.0888,0.41090417,29.42 - 42.86,-1.3512001,-0.0315259,20.389223,0.0,42.831078,0.0,9.57071,8.49258,8.49258,142788400.0,POSTPOST,0.96912813,,,40.76208,0.74671936,0.01831897,36.519787,4.9890137,0.13661125,,15,0,America/New_York,EDT,-14400000,False,False,False,NBDS,,,,,,,,,,
Technology,technology,154,IZRL,ARK Israel Innovative Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,2.63,20.092425,11.17379,-2.82163,USD,1.69636,BTS,32.76,25.96,2.63,,ARK Israel Innovative Technolog,26.61,29.8,0.49,True,1512484200000,2,0.0,1787873402.0,29.675,0.0,0.494999,0.494999,1.69636,29.675,1787859575,29.675,29.78,29.515 - 29.78,29.515,7083,29.18,500,400,us_market,finmb_314878412,Cboe US,ARK Israel Innovative Technology ETF,29.28,10660,9200,[],3.7150002,0.14310479,25.96 - 32.76,-3.084999,-0.0941697,7.3625207,0.0,20.249369,0.0,-0.84857,-1.67629,-1.67629,136917664.0,POSTPOST,1.4654777,,,29.8294,-0.15439987,-0.005176097,29.65746,0.017539978,0.00059141876,,15,0,America/New_York,EDT,-14400000,False,False,False,IZRL,,,,,,,,,,
Technology,technology,155,RVER,Trenchless Fund ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.06,26.896181,,,USD,1.90915,PCX,39.45,26.341,0.06,,Trenchless Fund ETF,36.93,37.05,0.66,True,1712151000000,2,0.0,1787868158.0,37.04,0.0,0.693901,0.693901,1.90915,37.04,1787860785,37.04,37.065,36.63 - 37.065,36.63,8644,36.3461,500,500,us_market,finmb_1868715009,NYSEArca,Trenchless Fund ETF,36.63,7736,4530,[],10.699001,0.40617293,26.341 - 39.45,-2.4099998,-0.06108998,14.508295,0.0,29.635464,0.0,8.93163,12.3393,12.3393,134465120.0,POSTPOST,1.249854,,,35.06054,1.9794617,0.05645839,32.04595,4.994049,0.15584025,,15,0,America/New_York,EDT,-14400000,False,False,False,RVER,,,,,,,,,,
Technology,technology,156,AIFD,TCW Artificial Intelligence ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,36.724201,,,USD,1.9654021,NGM,57.8,31.32,0.0,,TCW Artificial Intelligence ETF,53.19,53.6,0.75,True,1715002200000,2,0.13856205,1787873402.0,52.83,0.07310104,1.0168991,1.0169,1.9654,52.83,1787860800,52.7569,52.81,52.15 - 52.81,52.15,9431,51.74,5,5,us_market,finmb_537246832,NasdaqGM,TCW Artificial Intelligence ETF,52.52,19853,6820,[],21.436901,0.6844477,31.32 - 57.8,-5.0430984,-0.087250836,63.61296,0.0,39.52417,0.0,30.35798,4.87187,4.87187,125282088.0,POSTPOST,1.334801,,,51.76056,0.9963417,0.019249052,44.38563,8.371269,0.18860313,,15,0,America/New_York,EDT,-14400000,False,False,False,AIFD,,2025-06-27,,,,,,,,
Technology,technology,157,QCAP,FT Vest NASDAQ-100 Conservative Buffer ETF - April,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,31.298905,,,USD,0.458655,BTS,25.22,23.01,0.0,,FT Vest Nasdaq-100 Conservative,12.59,37.75,0.9,True,1713792600000,2,0.119137324,1787861405.0,25.21,0.02999878,0.115099,0.115099,0.458655,25.21,1787860466,25.21,25.21,25.15 - 25.21,25.15,21963,25.0949,100,100,us_market,finmb_1871823102,Cboe US,FT Vest NASDAQ-100 Conservative Buffer ETF - April,25.17,12550,7240,[],2.1999989,0.09561055,23.01 - 25.22,-0.010000229,-0.00039651978,9.167278,0.0,32.062893,0.0,4.04722,1.48026,1.48026,124628928.0,POSTPOST,0.78626716,,,24.86242,0.34757996,0.013980134,24.215796,0.99420357,0.041055996,,15,0,America/New_York,EDT,-14400000,False,False,False,QCAP,,,,,,,,,,
Technology,technology,158,FOTO,Tuttle Capital Pure Play Photonics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.592676,BTS,27.86,15.94,,,Tuttle Capital Pure Play Photon,18.51,19.0,0.75,True,1780061400000,2,-0.5356207,1787874877.0,18.57,-0.10000038,0.110001,0.110001,0.592676,18.57,1787860788,18.67,19.09,18.42 - 19.09,18.42,207883,18.56,200,2800,us_market,finmb_1992790918,Cboe US,Tuttle Capital Pure Play Photonics ETF,19.05,711907,274480,[],2.7300005,0.17126729,15.94 - 27.86,-9.190001,-0.3298636,-23.733658,0.0,52.31686,0.0,,,,123602440.0,POSTPOST,0.35686392,,,20.461,-1.7910004,-0.08753239,21.338253,-2.668253,-0.12504552,,15,0,America/New_York,EDT,-14400000,False,False,False,FOTO,,,,,,,,,,
Technology,technology,159,FNGG,Direxion Daily NYSE FANG+ Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.67,26.434047,,,USD,3.12332,PCX,276.0,139.116,0.67,,Direxion Daily NYSE FANG+ Bull ,191.32,394.92,0.97,True,1633008600000,2,-0.21865658,1787874920.0,264.67,-0.5799866,8.03369,8.03369,3.12332,264.67,1787860789,265.25,265.25,259.6357 - 265.25,259.6357,7988,257.216,200,1000,us_market,finmb_700683985,NYSEArca,Direxion Daily NYSE FANG+ Bull 2X Shares,259.99,6728,7060,[],126.134,0.90668225,139.116 - 276.0,-10.75,-0.038949274,21.063446,0.0,30.61261,0.0,11.46611,9.83865,9.83865,120895440.0,POSTPOST,8.66473,,,238.8731,26.376907,0.11042226,214.2873,50.962708,0.23782422,,15,0,America/New_York,EDT,-14400000,False,False,False,FNGG,,,,,,,,,,
Technology,technology,160,GXPT,Global X PureCap MSCI Information Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.22,32.992412,,,USD,3.46283,PCX,35.1,23.64,0.22,,Global X PureCap MSCI Informati,34.06,33.98,0.15,True,1753277400000,2,0.0,1787874921.0,34.07,0.0,1.1403,1.1403,3.46283,34.07,1787860800,34.07,34.07,33.65 - 34.07,33.65,54183,32.9297,3800,2500,us_market,finmb_1942486171,NYSEArca,Global X PureCap MSCI Information Technology ETF,33.67,190547,143380,[],10.43,0.4412014,23.64 - 35.1,-1.0299988,-0.029344697,34.541725,0.0,35.42551,0.0,15.96598,9.11399,9.11399,118038472.0,POSTPOST,0.96173626,,,32.5774,1.4925995,0.04581702,29.18174,4.88826,0.16751091,,15,0,America/New_York,EDT,-14400000,False,False,False,GXPT,,,,,,,,,,
Technology,technology,161,FCLD,Fidelity Cloud Computing ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.01,30.721966,,,USD,4.43258,BTS,45.22,26.01,0.01,,Fidelity Cloud Computing ETF,25.0,48.07,0.39,True,1633613400000,2,15.555555,1787875156.0,52.0,7.0,1.91,1.91,4.43258,52.0,1787860800,45.0,45.0,44.02 - 45.0,44.02,23510,43.09,500,500,us_market,finmb_1676742588,Cboe US,Fidelity Cloud Computing ETF,44.0,28473,36540,[],18.99,0.7301038,26.01 - 45.22,-0.22000122,-0.004865131,57.86704,0.0,34.80585,0.0,33.13382,27.75115,27.75115,114854712.0,POSTPOST,1.292886,,,40.12388,4.8761215,0.12152667,33.05166,11.948341,0.36150503,,15,0,America/New_York,EDT,-14400000,False,False,False,FCLD,,,,,,,,,,
Technology,technology,162,AIVC,Amplify Bloomberg AI Value Chain ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.11,32.786885,,,USD,2.25714,PCX,124.23,55.72,0.11,,Amplify Bloomberg AI Equal Weig,102.27,150.0,0.59,True,1457533800000,2,0.0,1787873407.0,113.4952,0.0,2.5052,2.5052,2.25714,113.4952,1787859730,113.495,113.4952,112.26 - 113.4952,112.26,11422,110.99,300,100,us_market,finmb_320598316,NYSEArca,Amplify Bloomberg AI Value Chain ETF,112.79,23268,11050,[],57.775,1.0368809,55.72 - 124.23,-10.735001,-0.0864123,99.41491,0.0,36.069866,0.0,52.07621,16.45824,16.45824,113481456.0,POSTPOST,3.1465325,,,109.03904,4.455963,0.04086576,86.65684,26.838165,0.30970627,,15,0,America/New_York,EDT,-14400000,False,False,False,AIVC,,,,,,,,,,
Technology,technology,163,ITEQ,Amplify Bluestar Israel Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.79,28.417164,59.84814,-0.17856,USD,3.54075,PCX,71.0,52.16,0.79,,Amplify BlueStar Israel Technol,64.56,64.66,0.75,True,1446561000000,2,0.0,1787874976.0,64.6232,0.0,2.2099,2.2099,3.54075,64.6232,1787857033,64.6232,64.6232,64.5 - 64.6232,64.5,917,62.4133,600,100,us_market,finmb_310520631,NYSEArca,Amplify Bluestar Israel Technology ETF,63.53,3446,1870,[],12.4632,0.23894171,52.16 - 71.0,-6.3768005,-0.08981409,16.103125,0.0,29.433626,0.0,7.49649,0.95075,0.95075,112304688.0,POSTPOST,2.1955569,,,64.67496,-0.051757812,-0.00080027594,61.418774,3.2044258,0.052173395,,15,0,America/New_York,EDT,-14400000,False,False,False,ITEQ,1514419200.0,,,,,,,,,
Technology,technology,164,WCBR,WisdomTree Cybersecurity Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,33.590863,,,USD,10.453304,NGM,43.8,22.49,0.0,,WisdomTree Cybersecurity Fund,29.4,51.45,0.45,True,1611844200000,2,0.43983558,1787873404.0,43.0,0.18830109,4.0517006,4.0517,10.4533,43.0,1787860800,42.8117,43.0799,40.435 - 43.0799,40.435,94842,38.76,2,2,us_market,finmb_698593546,NasdaqGM,WisdomTree Cybersecurity Fund,40.81,54380,64990,[],20.3217,0.90358824,22.49 - 43.8,-0.9883003,-0.022563934,38.909794,0.0,38.630074,0.0,33.62648,43.89471,43.89471,107212976.0,POSTPOST,1.1082479,,,37.9741,4.8376007,0.12739211,30.40627,12.40543,0.4079892,,15,0,America/New_York,EDT,-14400000,False,False,False,WCBR,,2021-01-28,,,,,,,,
Technology,technology,165,ORCU,Direxion Daily ORCL Bull 2X ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,3.99002,NGM,27.615,4.9,,,Direxion Daily ORCL Bull 2X ETF,7.56,7.63,0.97,True,1763562600000,2,-0.37170428,1787875129.0,8.309,-0.031000137,0.32,0.32,3.99002,8.309,1787860800,8.34,8.55,7.88 - 8.55,7.88,3815570,8.02,1,1,us_market,finmb_1963863414,NasdaqGM,Direxion Daily ORCL Bull 2X ETF,8.365,4132525,3230040,[],3.44,0.7020408,4.9 - 27.615,-19.275,-0.69799024,-68.11073,0.0,29.61041,0.0,-65.80705,-43.20154,-43.20154,105860112.0,POSTPOST,0.2816577,,,7.6996,0.64039993,0.08317314,12.974581,-4.6345806,-0.35720465,,15,0,America/New_York,EDT,-14400000,False,False,False,ORCU,,2025-11-19,,,,,,,,
Technology,technology,166,IQM,Franklin Intelligent Machines ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,39.68254,,,USD,1.54011,BTS,126.21,77.54,0.0,,Franklin Intelligent Machines E,106.45,106.74,0.5,True,1582813800000,2,-0.0002794099,1787873402.0,106.4907,-0.0002975464,1.6152,1.6152,1.54011,106.4907,1787858860,106.491,106.4907,105.73 - 106.4907,105.73,1467,104.876,400,500,us_market,finmb_641524304,Cboe US,Franklin Intelligent Machines ETF,105.73,11119,5870,[],28.950996,0.37336853,77.54 - 126.21,-19.719002,-0.15623961,34.483803,0.0,41.20276,0.0,17.45722,-4.92281,-4.92281,102561904.0,POSTPOST,2.58456,,,109.87622,-3.3852234,-0.030809427,100.36307,6.1279297,0.061057616,,15,0,America/New_York,EDT,-14400000,False,False,False,IQM,,,,,,,,,,
Technology,technology,167,GPTY,YieldMax AI & Tech Portfolio Option Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,31.54,29.886432,,,USD,1.59022,PCX,50.64,34.25,31.54,,YieldMax AI & Tech Portfolio Op,42.4,42.62,1.06,True,1737642600000,2,0.8984662,1787874948.0,43.0,0.38290024,0.667099,0.667099,1.59022,43.0,1787860682,42.6171,42.63,42.228 - 42.63,42.228,58941,41.95,100,500,us_market,finmb_1900946040,NYSEArca,YieldMax AI & Tech Portfolio Option Income ETF,42.49,54311,47930,[],8.3671,0.24429488,34.25 - 50.64,-8.0229,-0.15843008,-3.9292157,0.0,31.294256,0.0,18.85778,4.83759,4.83759,101749824.0,POSTPOST,1.3618186,,,42.91458,-0.29748154,-0.0069319457,42.285095,0.33200455,0.007851574,,15,0,America/New_York,EDT,-14400000,False,False,False,GPTY,,,,,,,,,,
Technology,technology,168,CHPS,Xtrackers Semiconductor Select Equity ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.39,42.918455,,,USD,1.0917,NGM,107.975,33.77,0.39,,Xtrackers Semiconductor Select ,67.89,102.48,0.15,True,1689600600000,2,0.0,1787873405.0,83.34,0.0,0.899994,0.899994,1.0917,83.34,1787860800,83.34,83.8892,82.67 - 83.8892,82.67,24280,82.44,2,2,us_market,finmb_1837083451,NasdaqGM,Xtrackers Semiconductor Select Equity ETF,83.7,41676,26520,[],49.569996,1.4678707,33.77 - 107.975,-24.635002,-0.22815469,140.166,0.0,46.21817,0.0,70.48555,10.02949,10.02949,100399832.0,POSTPOST,1.8031869,,,88.0861,-4.7461014,-0.053880256,67.78153,15.558464,0.2295384,,15,0,America/New_York,EDT,-14400000,False,False,False,CHPS,,2023-07-13,,,,,,,,
Technology,technology,169,QGRD,Horizon NASDAQ-100 Defined Risk ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.45,29.559563,,,USD,1.0842177,NGM,30.84,23.83,1.45,,Horizon Nasdaq-100 Defined Risk,21.11,37.81,0.85,True,1752154200000,2,-0.1242919,1787861046.0,29.49,-0.036699295,0.31669998,0.3167,1.08422,29.49,1787860800,29.5267,29.5267,29.06 - 29.5267,29.06,16296,29.21,2,2,us_market,finmb_1943259202,NasdaqGM,Horizon NASDAQ-100 Defined Risk ETF,29.06,52652,42310,[],5.696699,0.23905578,23.83 - 30.84,-1.3133011,-0.04258434,15.823948,0.0,30.307323,0.0,7.79108,2.41391,2.41391,100029088.0,POSTPOST,0.97424304,,,29.49724,0.029459,0.0009987036,27.902445,1.6242542,0.058211897,,15,0,America/New_York,EDT,-14400000,False,False,False,QGRD,,2025-07-10,,,,,,,,
Technology,technology,170,AOTG,AOT Growth and Innovation ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,28.935185,,,USD,1.758436,NGM,67.085,45.21,0.0,,AOT Growth and Innovation ETF,45.94,82.88,0.75,True,1656509400000,2,0.09391864,1787873405.0,65.65,0.06159973,1.1334,1.1334,1.75844,65.65,1787860800,65.5884,65.5884,65.15 - 65.5884,65.15,2134,64.455,2,2,us_market,finmb_1776405402,NasdaqGM,AOT Growth and Innovation ETF,65.19,4344,3540,[],20.378403,0.4507499,45.21 - 67.085,-1.4965973,-0.022308972,26.08713,0.0,31.214897,0.0,8.6862,8.17375,8.17375,97277336.0,POSTPOST,2.1011891,,,63.1939,2.3945007,0.037891325,56.962543,8.625858,0.15143035,,15,0,America/New_York,EDT,-14400000,False,False,False,AOTG,,2022-06-29,,,,,,,,
Technology,technology,171,IBOT,Vaneck Robotics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.31,30.312216,,,USD,1.4542295,NGM,69.42,46.219,0.31,,VanEck Robotics ETF,48.93,87.14,0.47,True,1681133400000,2,-0.02679448,1787873402.0,66.81,-0.017906189,0.957901,0.957901,1.45423,66.81,1787860800,66.8279,66.8279,66.33 - 66.8279,66.33,8545,65.87,2,2,us_market,finmb_1828846340,NasdaqGM,Vaneck Robotics ETF,66.6,19050,14960,[],20.608902,0.44589674,46.219 - 69.42,-2.5920944,-0.037339304,41.449894,0.0,31.367323,0.0,22.6753,3.78849,3.78849,96567296.0,POSTPOST,2.1304944,,,65.98856,0.8393402,0.01271948,59.703495,7.1244087,0.11932984,,15,0,America/New_York,EDT,-14400000,False,False,False,IBOT,,2023-04-06,,,,,,,,
Technology,technology,172,NMAR,Innovator Growth-100 Power Buffer ETF - March,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.559563,,,USD,0.59864,BTS,32.755,26.78,0.0,,Innovator Growth-100 Power Buff,16.34,49.02,0.79,True,1741012200000,2,0.0,1787868181.0,32.7348,0.0,0.194798,0.194798,0.59864,32.7348,1787856864,32.7348,32.7348,32.7348 - 32.7348,32.7348,439,32.54,300,100,us_market,finmb_1916144924,Cboe US,Innovator Growth-100 Power Buffer ETF - March,32.651,4807,11170,[],5.9547977,0.22235988,26.78 - 32.755,-0.020202637,-0.0006167802,16.019844,0.0,30.280338,0.0,8.30975,1.8713,1.8713,92671160.0,POSTPOST,1.0810579,,,32.18798,0.5468178,0.01698826,30.693205,2.0415936,0.06651614,,15,0,America/New_York,EDT,-14400000,False,False,False,NMAR,,,,,,,,,,
Technology,technology,173,MRVU,Direxion Daily MRVL Bull 2X ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-3.1203,NGM,308.77,20.8,,,Direxion Daily MRVL Bull 2X ETF,80.52,131.73,0.97,True,1770906600000,2,-15.428796,1787875182.0,108.97,-19.880005,-4.14999,-4.14999,-3.1203,108.97,1787860801,128.85,142.6048,128.01 - 142.6048,128.01,385765,133.0,2,2,us_market,finmb_1977486283,NasdaqGM,Direxion Daily MRVL Bull 2X ETF,141.83,321615,220150,[],108.05,5.1947117,20.8 - 308.77,-179.91998,-0.58269906,467.62112,0.0,93.75741,0.0,,-8.18914,-8.18914,90684696.0,POSTPOST,1.3742914,,,132.1144,-3.264389,-0.024708807,100.06551,28.784492,0.28765646,,15,0,America/New_York,EDT,-14400000,False,False,False,MRVU,,2026-02-11,,,,,,,,
Technology,technology,174,NNOV,Innovator Growth-100 Power Buffer ETF - November,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,29.559563,,,USD,0.646395,BTS,32.0,27.26,0.0,,Innovator Growth-100 Power Buff,15.94,33.14,0.79,True,1730467800000,2,0.20426644,1787861405.0,31.9351,0.065099716,0.205101,0.205101,0.646395,31.9351,1787856867,31.9351,31.9351,31.83 - 31.9351,31.83,1162,31.73,800,100,us_market,finmb_1888766693,Cboe US,Innovator Growth-100 Power Buffer ETF - November,31.78,14938,28180,[],4.6751003,0.17150038,27.26 - 32.0,-0.064899445,-0.0020281076,13.890875,0.0,30.492529,0.0,7.82777,2.39499,2.39499,86682464.0,POSTPOST,1.047309,,,31.33814,0.59696007,0.019048994,29.741646,2.1934547,0.07375028,,15,0,America/New_York,EDT,-14400000,False,False,False,NNOV,,,,,,,,,,
Technology,technology,175,NFEB,Innovator Growth-100 Power Buffer ETF - February,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.559563,,,USD,0.447721,BTS,30.86,25.802,0.0,,Innovator Growth-100 Power Buff,14.88,46.14,0.79,True,1738593000000,2,0.0,1787868181.0,30.8038,0.0,0.1373,0.1373,0.447721,30.8038,1787858088,30.8038,30.84,30.74 - 30.84,30.74,3720,30.6665,300,100,us_market,finmb_1900007014,Cboe US,Innovator Growth-100 Power Buffer ETF - February,30.84,3973,4370,[],5.0018005,0.19385321,25.802 - 30.86,-0.056200027,-0.0018211285,15.848064,0.0,30.271646,0.0,7.23191,2.00048,2.00048,82616120.0,POSTPOST,1.0175793,,,30.29788,0.5059204,0.016698211,28.93871,1.8650913,0.064449705,,15,0,America/New_York,EDT,-14400000,False,False,False,NFEB,,,,,,,,,,
Technology,technology,176,FCUS,Pinnacle Focused Opportunities ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.17,29.095141,,,USD,0.576387,PCX,47.49,26.97,1.17,,Pinnacle Focused Opportunities ,37.35,37.43,0.8,True,1672410600000,2,0.0,1787864700.0,37.5683,0.0,0.215298,0.215298,0.576387,37.5683,1787859761,37.5683,37.5683,37.32 - 37.5683,37.32,7546,37.353,200,500,us_market,finmb_1818637720,NYSEArca,Pinnacle Focused Opportunities ETF,38.07,21179,13250,[],10.598299,0.39296624,26.97 - 47.49,-9.921703,-0.20892194,37.16456,0.0,30.345778,0.0,15.17057,-12.96198,-12.96198,82043184.0,POSTPOST,1.2380074,,,39.09532,-1.5270233,-0.03905898,37.943954,-0.37565613,-0.00990029,,15,0,America/New_York,EDT,-14400000,False,False,False,FCUS,,,,,,,,,,
Technology,technology,177,AMUU,Direxion Daily AMD Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.77,59.988002,,,USD,-1.8286337,NGM,293.65,35.19,0.77,,Direxion Daily AMD Bull 2X ETF,196.89,197.81,1.06,True,1743687000000,2,-1.0485175,1787873968.0,174.4865,-1.8489075,-3.2845917,-3.28459,-1.82863,174.4865,1787860800,176.3354,179.47,171.5592 - 179.47,171.5592,36672,179.62,1,1,us_market,finmb_1901291801,NasdaqGM,Direxion Daily AMD Bull 2X Shares,179.15,107744,64730,[],141.1454,4.010952,35.19 - 293.65,-117.31459,-0.39950484,318.54974,0.0,58.05617,0.0,236.06654,47.81418,47.81418,81991472.0,POSTPOST,3.037324,,,213.23416,-36.898758,-0.17304337,120.58378,55.751625,0.46234763,,15,0,America/New_York,EDT,-14400000,False,False,False,AMUU,,2025-02-12,,,,,,,,
